order_id,order_date,customer_id,product_id,quantity,sales_amount
1378,2025-10-26,10945,2040,3,3807
1379,2024-02-02,10192,2097,2,1570
1380,2024-02-24,10672,2140,3,10434
1381,2025-06-02,10064,2130,4,9304
1382,2025-09-29,10755,2156,3,18816
1383,2024-01-12,10770,2074,5,16585
1384,2025-06-11,10664,2086,3,10749
1385,2025-12-20,10215,2090,5,3680
1386,2025-07-08,10834,2067,2,17516
1387,2025-01-07,10166,2199,4,15168
1388,2025-04-28,10543,2200,1,9511
1389,2025-10-08,10883,2076,2,8748
1390,2024-08-15,10232,2092,2,9886
1391,2025-09-14,10794,2010,1,5315
1392,2024-11-02,10541,2086,3,10749
1393,2025-04-01,10195,2102,3,16185
1394,2024-06-08,10506,2185,3,16734
1395,2024-11-26,10334,2108,4,25128
1396,2024-08-12,10768,2165,2,18468
1397,2025-12-29,10793,2091,5,39730
1398,2025-05-18,10304,2192,1,9300
1399,2025-03-31,10833,2079,2,7748
1400,2024-02-14,10437,2086,3,10749
1401,2024-08-01,10323,2107,1,5076
1402,2024-02-28,10502,2168,5,17680
1403,2025-10-05,10858,2101,2,15242
1404,2025-09-07,10914,2108,2,12564
1405,2024-07-13,10393,2060,4,16852
1406,2025-05-03,10806,2048,2,3250
1407,2024-06-05,10599,2117,2,4378
1408,2025-09-01,10149,2106,5,21125
1409,2024-08-13,10761,2147,5,43930
1410,2025-02-15,10833,2200,1,9511
1411,2024-07-23,10405,2033,3,28023
1412,2024-03-19,10283,2044,5,35510
1413,2024-05-03,10362,2165,1,9234
1414,2025-04-15,10379,2112,2,6634
1415,2024-08-05,10198,2089,1,2179
1416,2025-05-30,10556,2036,1,7152
1417,2025-08-24,10356,2081,1,707
1418,2024-04-13,10540,2088,1,7623
1419,2025-01-27,10429,2149,5,49125
1420,2025-09-22,10017,2130,3,6978
1421,2025-10-06,10639,2031,1,8122
1422,2025-08-30,10379,2108,4,25128
1423,2025-03-09,10680,2030,2,2974
1424,2024-11-26,10506,2172,2,4768
1425,2024-05-22,10756,2012,2,7450
1426,2025-06-23,10899,2051,2,11202
1427,2024-10-04,10076,2121,2,3884
1428,2024-08-20,10231,2177,1,7654
1429,2025-06-12,10716,2152,3,9090
1430,2025-07-24,10962,2152,4,12120
1431,2024-03-30,10248,2188,5,47870
1432,2025-05-06,10302,2139,4,18900
1433,2024-07-17,10726,2013,5,9080
1434,2024-12-27,10215,2091,5,39730
1435,2025-03-16,10158,2200,4,38044
1436,2024-01-26,10069,2074,1,3317
1437,2024-01-25,10393,2200,2,19022
1438,2025-01-28,10085,2192,1,9300
1439,2025-05-21,10267,2020,2,15000
1440,2024-10-27,10069,2072,3,17247
1441,2024-12-04,10611,2073,5,28955
1442,2024-09-23,10347,2071,4,36132
1443,2025-04-05,10962,2078,3,3483
1444,2025-11-23,10728,2028,2,18706
1445,2025-03-31,10927,2130,1,2326
1446,2024-12-25,10673,2121,4,7768
1447,2024-03-08,10423,2043,5,36400
1448,2025-02-15,10606,2008,3,18756
1449,2025-05-05,10174,2013,5,9080
1450,2024-02-18,10677,2111,2,1680
1451,2025-11-17,10115,2035,5,8000
1452,2025-07-17,10220,2023,1,3540
1453,2024-04-11,10956,2046,3,18597
1454,2024-08-03,10031,2015,3,21921
1455,2025-03-13,10523,2130,1,2326
1456,2025-11-30,10343,2061,5,27755
1457,2025-07-22,10377,2115,1,5799
1458,2025-07-12,10130,2064,4,19020
1459,2024-06-07,11000,2052,1,8343
1460,2025-05-03,10617,2164,5,42335
1461,2025-11-16,10539,2195,1,7428
1462,2024-08-29,10739,2069,2,5856
1463,2024-01-05,10002,2067,1,8758
1464,2025-08-18,10871,2175,1,7110
1465,2024-12-26,10101,2083,5,14965
1466,2025-04-03,10533,2002,4,7200
1467,2024-09-04,10058,2172,4,9536
1468,2025-07-19,10389,2192,5,46500
1469,2025-11-03,10692,2078,5,5805
1470,2025-02-25,10941,2028,5,46765
1471,2024-01-15,10341,2054,2,11944
1472,2025-07-26,10861,2067,3,26274
1473,2024-05-01,10020,2164,1,8467
1474,2024-10-03,10255,2102,5,26975
1475,2025-07-11,10317,2120,5,44765
1476,2025-03-28,10038,2191,5,37035
1477,2025-01-24,10660,2153,4,9840
1478,2024-10-20,10537,2048,5,8125
1479,2025-07-27,10386,2167,1,6277
1480,2025-08-20,10633,2047,5,8705
1481,2025-03-21,10928,2021,1,645
1482,2024-07-28,10026,2158,2,6928
1483,2025-08-12,10454,2092,3,14829
1484,2025-12-14,10681,2159,4,30548
1485,2024-10-28,10323,2121,1,1942
1486,2024-08-10,10737,2116,2,16148
1487,2024-01-03,10513,2154,3,22635
1488,2025-06-01,10819,2150,3,16251
1489,2024-04-02,10773,2149,3,29475
1490,2025-06-03,10013,2001,1,7785
1491,2025-03-03,10915,2165,2,18468
1492,2025-05-07,10908,2077,5,23555
1493,2024-08-22,10560,2085,2,2264
1494,2025-09-11,10921,2046,2,12398
1495,2024-06-09,10825,2137,2,14442
1496,2025-12-21,10371,2145,1,9484
1497,2024-11-26,10291,2047,1,1741
1498,2024-11-28,10332,2059,1,7204
1499,2024-02-19,10606,2054,2,11944
1500,2025-06-06,10261,2086,1,3583
1501,2025-10-29,10994,2012,3,11175
1502,2025-05-06,10790,2192,1,9300
1503,2025-08-04,10871,2006,4,20464
1504,2025-11-11,10205,2053,1,572
1505,2024-09-28,10697,2144,1,6156
1506,2025-08-02,10687,2090,1,736
1507,2024-09-08,10950,2005,1,3597
1508,2025-07-13,10387,2073,4,23164
1509,2025-11-26,10892,2174,5,28395
1510,2025-11-29,10821,2014,1,6199
1511,2024-03-30,10468,2172,3,7152
1512,2025-03-21,10415,2191,4,29628
1513,2024-11-27,10069,2106,5,21125
1514,2024-05-18,10472,2052,1,8343
1515,2024-12-22,10104,2116,5,40370
1516,2025-08-23,10758,2026,3,5247
1517,2024-09-30,10161,2053,4,2288
1518,2024-01-19,10200,2109,4,27028
1519,2024-11-06,10216,2029,5,16760
1520,2024-06-02,10946,2019,1,3773
1521,2025-01-24,10212,2047,2,3482
1522,2024-09-16,10508,2136,4,33368
1523,2025-09-11,10016,2023,2,7080
1524,2025-07-24,10498,2117,4,8756
1525,2024-05-04,10884,2106,1,4225
1526,2024-12-19,10332,2163,1,7679
1527,2024-09-29,10717,2053,4,2288
1528,2025-09-10,10877,2096,5,14340
1529,2024-09-01,10551,2186,1,5948
1530,2025-03-25,10601,2005,1,3597
1531,2024-09-03,10942,2016,3,21522
1532,2025-06-03,10256,2017,1,4183
1533,2024-05-20,10992,2160,3,4389
1534,2024-12-27,10766,2102,1,5395
1535,2024-01-08,10728,2180,1,7025
1536,2025-04-22,10880,2020,5,37500
1537,2024-12-17,10815,2112,5,16585
1538,2025-05-09,10172,2120,1,8953
1539,2025-08-28,10649,2194,4,24684
1540,2025-03-02,11000,2111,4,3360
1541,2024-02-08,10498,2001,1,7785
1542,2025-08-15,10471,2058,4,9216
1543,2024-07-05,10384,2093,1,7270
1544,2025-08-18,10690,2172,5,11920
1545,2025-08-22,10589,2006,2,10232
1546,2024-04-02,10700,2108,3,18846
1547,2024-03-26,10507,2103,4,23120
1548,2024-02-13,10992,2050,4,29056
1549,2024-05-16,10527,2118,5,18835
1550,2025-02-24,10804,2110,4,11632
1551,2024-03-14,10831,2200,1,9511
1552,2025-07-01,10325,2088,1,7623
1553,2025-09-04,10214,2020,2,15000
1554,2025-05-26,10208,2014,2,12398
1555,2024-06-04,10169,2133,2,7276
1556,2024-09-11,10330,2169,1,6447
1557,2024-06-19,10280,2040,2,2538
1558,2025-12-28,10978,2034,2,19320
1559,2024-06-18,10305,2124,1,5935
1560,2024-11-17,10146,2045,5,14245
1561,2025-07-20,10775,2199,4,15168
1562,2025-03-31,10516,2080,3,29124
1563,2025-08-25,10090,2071,1,9033
1564,2025-09-04,10453,2155,1,1548
1565,2024-06-03,10060,2078,3,3483
1566,2024-12-14,10311,2078,3,3483
1567,2025-03-26,10528,2172,2,4768
1568,2025-10-14,10227,2033,3,28023
1569,2024-06-21,10474,2033,4,37364
1570,2024-01-10,10978,2044,4,28408
1571,2024-09-21,10541,2020,4,30000
1572,2025-03-13,10663,2111,4,3360
1573,2024-09-03,10757,2164,4,33868
1574,2025-10-28,10782,2007,2,1018
1575,2025-06-29,10079,2160,1,1463
1576,2025-05-13,10433,2195,3,22284
1577,2024-05-08,10801,2167,1,6277
1578,2025-11-02,10153,2024,3,2946
1579,2025-08-23,10789,2070,2,15852
1580,2025-08-27,10401,2112,2,6634
1581,2024-11-22,10279,2104,5,7560
1582,2025-02-07,10057,2054,5,29860
1583,2025-09-20,10977,2038,2,15842
1584,2025-08-28,10186,2074,2,6634
1585,2025-11-05,10398,2080,3,29124
1586,2025-09-02,10605,2032,2,15654
1587,2025-09-16,10788,2045,1,2849
1588,2024-12-24,10158,2061,3,16653
1589,2025-08-25,10787,2198,2,19022
1590,2025-12-18,10693,2053,3,1716
1591,2024-01-17,10359,2128,3,27855
1592,2024-09-30,10440,2179,4,20948
1593,2025-11-15,10589,2076,5,21870
1594,2024-04-25,10466,2184,3,27444
1595,2025-11-23,10663,2027,3,3390
1596,2024-03-31,10446,2166,4,5380
1597,2024-03-22,10750,2062,2,5950
1598,2024-11-19,10801,2018,3,23181
1599,2024-04-23,10743,2127,4,4240
1600,2024-02-27,10488,2109,1,6757
1601,2024-06-02,10530,2103,4,23120
1602,2025-02-07,10073,2192,5,46500
1603,2025-09-19,10929,2077,5,23555
1604,2024-09-22,10928,2117,2,4378
1605,2024-11-10,10701,2104,2,3024
1606,2025-12-15,10950,2158,5,17320
1607,2024-02-10,10017,2049,5,49410
1608,2024-04-14,10531,2169,3,19341
1609,2024-07-11,10731,2116,5,40370
1610,2025-02-04,10326,2141,2,15746
1611,2024-10-04,10995,2162,5,39200
1612,2024-12-19,10632,2100,2,14098
1613,2025-08-02,10613,2125,1,8935
1614,2025-12-09,10546,2025,5,18395
1615,2024-09-12,10596,2194,2,12342
1616,2025-10-12,10921,2128,4,37140
1617,2025-10-22,10708,2100,3,21147
1618,2024-04-08,10842,2146,2,9518
1619,2025-08-10,10202,2005,5,17985
1620,2024-10-08,10344,2019,5,18865
1621,2025-02-06,10853,2170,1,2994
1622,2024-04-18,10523,2018,4,30908
1623,2025-11-30,10859,2121,2,3884
1624,2024-07-17,10400,2032,4,31308
1625,2024-10-29,10218,2149,1,9825
1626,2024-11-22,10445,2010,3,15945
1627,2024-06-02,10765,2037,4,36528
1628,2025-07-05,10222,2177,1,7654
1629,2025-10-06,10383,2086,2,7166
1630,2025-02-08,10881,2013,3,5448
1631,2025-04-06,10592,2183,5,28375
1632,2024-05-11,10007,2145,1,9484
1633,2024-03-24,10272,2009,5,33975
1634,2025-02-02,10739,2088,3,22869
1635,2025-09-19,10016,2172,1,2384
1636,2024-04-18,10424,2046,1,6199
1637,2024-08-08,10524,2136,3,25026
1638,2025-07-06,10803,2119,2,9812
1639,2025-01-02,10753,2165,1,9234
1640,2024-05-26,10021,2019,3,11319
1641,2024-04-21,10690,2191,4,29628
1642,2025-09-06,10939,2174,5,28395
1643,2025-07-11,10228,2094,1,6599
1644,2025-05-08,10785,2199,4,15168
1645,2025-05-19,10288,2026,1,1749
1646,2025-04-19,10809,2046,2,12398
1647,2024-09-27,10134,2118,3,11301
1648,2025-02-24,10984,2046,1,6199
1649,2025-12-07,10283,2014,3,18597
1650,2025-01-01,10404,2085,1,1132
1651,2024-10-06,10665,2063,2,8220
1652,2024-10-09,10066,2072,2,11498
1653,2024-02-09,10649,2003,4,29476
1654,2024-07-07,10604,2028,2,18706
1655,2024-06-12,10437,2125,3,26805
1656,2025-06-19,10829,2157,2,6058
1657,2025-06-19,10934,2087,1,4219
1658,2024-01-04,10259,2146,2,9518
1659,2024-10-16,10980,2163,3,23037
1660,2025-03-08,10966,2077,1,4711
1661,2025-04-15,10103,2076,4,17496
1662,2024-06-29,10993,2175,4,28440
1663,2024-09-04,10567,2114,4,25848
1664,2025-09-19,10769,2133,1,3638
1665,2024-10-05,10101,2075,4,39696
1666,2025-08-03,10198,2059,2,14408
1667,2024-09-10,10813,2059,1,7204
1668,2024-06-29,10226,2047,1,1741
1669,2025-11-11,10943,2095,1,9055
1670,2025-05-23,10463,2141,5,39365
1671,2025-11-30,10237,2078,3,3483
1672,2025-07-19,10026,2113,5,14980
1673,2024-11-21,10121,2109,5,33785
1674,2024-12-22,10910,2106,5,21125
1675,2025-10-11,10506,2089,3,6537
1676,2025-11-10,10182,2033,5,46705
1677,2025-01-25,10711,2097,4,3140
1678,2025-09-06,10814,2190,1,9091
1679,2024-03-25,10767,2079,1,3874
1680,2024-11-12,10634,2016,2,14348
1681,2024-07-30,10543,2044,4,28408
1682,2025-05-29,10984,2186,3,17844
1683,2025-01-18,10315,2120,1,8953
1684,2025-11-21,10991,2134,5,40965
1685,2024-12-07,10797,2108,2,12564
1686,2024-02-07,10618,2143,2,13194
1687,2025-05-25,10736,2004,1,9935
1688,2025-02-23,10273,2056,4,11888
1689,2024-06-17,10910,2064,2,9510
1690,2024-12-08,10232,2196,1,1882
1691,2024-11-01,10420,2162,4,31360
1692,2025-06-25,10768,2095,1,9055
1693,2025-12-02,10442,2056,1,2972
1694,2025-06-20,10496,2032,4,31308
1695,2024-04-21,10024,2116,4,32296
1696,2025-02-14,10109,2009,4,27180
1697,2024-07-24,10703,2191,1,7407
1698,2024-07-03,10502,2105,2,6570
1699,2025-01-16,10859,2200,3,28533
1700,2025-05-10,10025,2078,3,3483
1701,2025-01-13,10187,2161,1,1036
1702,2024-02-16,10288,2087,1,4219
1703,2025-07-04,10628,2021,2,1290
1704,2025-06-11,10338,2055,4,22756
1705,2025-05-18,10878,2076,1,4374
1706,2024-01-22,10914,2185,5,27890
1707,2024-07-31,10037,2130,4,9304
1708,2024-11-05,10794,2141,1,7873
1709,2025-10-22,10137,2126,5,23035
1710,2024-09-28,10508,2132,2,17650
1711,2025-07-24,10227,2084,5,36565
1712,2024-07-20,10320,2178,1,6988
1713,2024-02-01,10840,2115,3,17397
1714,2025-03-18,10916,2048,1,1625
1715,2024-06-10,10182,2123,3,14811
1716,2024-09-10,10874,2078,2,2322
1717,2025-06-04,10086,2030,2,2974
1718,2025-10-12,10467,2029,4,13408
1719,2025-04-24,10926,2136,4,33368
1720,2024-01-10,10053,2140,3,10434
1721,2025-12-26,10860,2041,3,5529
1722,2025-05-19,10867,2026,2,3498
1723,2025-07-13,10235,2050,5,36320
1724,2025-03-11,10959,2002,3,5400
1725,2024-04-20,10779,2055,3,17067
1726,2024-06-01,10799,2104,5,7560
1727,2025-09-26,10433,2184,4,36592
1728,2024-04-11,10496,2014,4,24796
1729,2024-07-09,10999,2134,3,24579
1730,2025-12-29,10100,2128,4,37140
1731,2025-07-16,10990,2104,4,6048
1732,2024-03-21,10599,2095,4,36220
1733,2025-05-03,10403,2081,2,1414
1734,2024-03-28,10396,2061,1,5551
1735,2024-07-12,10527,2012,3,11175
1736,2024-04-13,10415,2013,3,5448
1737,2024-04-05,10939,2147,2,17572
1738,2025-02-26,10613,2172,1,2384
1739,2024-07-16,10677,2089,1,2179
1740,2024-01-01,10463,2095,2,18110
1741,2025-02-10,10541,2059,5,36020
1742,2025-01-12,10626,2037,5,45660
1743,2024-06-15,10619,2025,1,3679
1744,2025-05-23,10922,2016,5,35870
1745,2025-09-29,10364,2166,5,6725
1746,2024-11-08,10130,2171,5,16095
1747,2025-08-15,10084,2087,1,4219
1748,2025-02-21,10271,2142,5,32035
1749,2025-11-11,10244,2134,3,24579
1750,2025-04-21,10388,2023,1,3540
1751,2024-03-13,10214,2126,2,9214
1752,2024-05-20,10818,2060,5,21065
1753,2025-08-04,10166,2140,4,13912
1754,2024-09-18,10791,2141,1,7873
1755,2024-12-05,10059,2100,2,14098
1756,2024-11-03,10602,2103,3,17340
1757,2024-09-01,10883,2134,2,16386
1758,2025-05-29,10843,2063,5,20550
1759,2024-12-02,10924,2038,4,31684
1760,2025-07-28,10504,2128,5,46425
1761,2025-07-14,10706,2050,2,14528
1762,2024-03-16,10123,2180,1,7025
1763,2024-06-23,10648,2040,4,5076
1764,2024-04-18,10413,2008,4,25008
1765,2024-07-01,10139,2189,2,13812
1766,2024-07-10,10229,2008,5,31260
1767,2024-03-05,10274,2104,2,3024
1768,2025-04-18,10439,2034,4,38640
1769,2024-04-09,10562,2188,2,19148
1770,2025-06-27,10910,2057,4,4828
1771,2024-05-07,10118,2174,5,28395
1772,2025-03-27,10714,2022,1,5510
1773,2025-01-03,10995,2087,1,4219
1774,2024-02-12,10905,2040,2,2538
1775,2025-02-22,10483,2173,4,19396
1776,2025-05-02,10395,2183,1,5675
1777,2024-03-18,10703,2179,4,20948
1778,2024-09-26,10876,2086,5,17915
1779,2025-11-04,10460,2133,2,7276
1780,2025-12-01,10835,2095,4,36220
1781,2025-12-28,10693,2013,2,3632
1782,2024-11-10,10935,2028,4,37412
1783,2024-06-16,10078,2084,4,29252
1784,2024-12-04,10952,2062,5,14875
1785,2024-07-11,10412,2093,2,14540
1786,2025-03-28,10075,2087,3,12657
1787,2024-10-09,10295,2024,4,3928
1788,2024-12-01,10793,2098,4,2592
1789,2025-01-24,10021,2007,1,509
1790,2025-06-08,10906,2166,2,2690
1791,2024-08-27,10171,2037,3,27396
1792,2025-04-27,10015,2068,5,42395
1793,2025-10-20,10211,2170,3,8982
1794,2025-12-16,10560,2086,5,17915
1795,2025-08-14,10086,2133,3,10914
1796,2025-07-08,10149,2192,3,27900
1797,2025-04-02,10700,2178,2,13976
1798,2024-03-29,10372,2087,1,4219
1799,2025-10-21,10480,2015,3,21921
1800,2024-04-04,10818,2123,4,19748
1801,2025-03-27,10151,2107,4,20304
1802,2025-03-03,10141,2181,4,17400
1803,2024-05-30,10069,2153,1,2460
1804,2025-05-28,10260,2089,3,6537
1805,2025-01-10,10988,2125,5,44675
1806,2024-01-22,10846,2113,5,14980
1807,2024-11-08,10968,2137,2,14442
1808,2025-06-02,10521,2166,1,1345
1809,2024-07-24,10633,2150,3,16251
1810,2025-01-09,10371,2107,4,20304
1811,2025-03-26,10419,2087,1,4219
1812,2025-09-17,10101,2177,1,7654
1813,2025-08-17,10661,2068,3,25437
1814,2024-06-27,10954,2015,2,14614
1815,2024-07-28,10658,2065,2,15794
1816,2025-05-14,10865,2054,2,11944
1817,2025-04-08,10968,2158,4,13856
1818,2024-05-03,10243,2093,4,29080
1819,2024-04-22,10753,2020,3,22500
1820,2024-01-12,10512,2033,2,18682
1821,2024-05-05,10849,2100,3,21147
1822,2025-07-18,10555,2077,2,9422
1823,2024-11-26,10095,2135,1,8764
1824,2024-10-09,10226,2136,5,41710
1825,2024-05-19,10518,2156,5,31360
1826,2025-02-04,10214,2173,2,9698
1827,2024-04-06,10718,2107,3,15228
1828,2025-05-31,10067,2120,4,35812
1829,2025-07-22,10396,2074,2,6634
1830,2024-03-09,10612,2011,2,3144
1831,2024-04-27,10012,2031,4,32488
1832,2024-02-28,10237,2012,2,7450
1833,2024-02-02,10834,2124,1,5935
1834,2024-11-13,10770,2078,4,4644
1835,2024-02-19,10399,2179,1,5237
1836,2025-05-03,10407,2172,5,11920
1837,2024-01-19,10925,2096,4,11472
1838,2025-12-26,10849,2050,4,29056
1839,2024-07-15,10480,2117,3,6567
1840,2025-03-25,10647,2017,3,12549
1841,2025-07-12,10222,2163,4,30716
1842,2025-11-09,10156,2129,5,30240
1843,2025-03-27,10654,2157,2,6058
1844,2024-10-15,10428,2179,3,15711
1845,2024-05-20,10158,2064,5,23775
1846,2024-03-24,10977,2132,5,44125
1847,2025-11-24,10416,2087,3,12657
1848,2025-01-25,10326,2156,2,12544
1849,2025-08-13,10371,2016,3,21522
1850,2024-08-02,10344,2063,5,20550
1851,2025-06-09,10262,2076,1,4374
1852,2024-08-02,10283,2181,3,13050
1853,2025-02-06,10850,2085,5,5660
1854,2024-05-07,10856,2109,3,20271
1855,2025-04-21,10229,2017,5,20915
1856,2025-02-07,10888,2168,2,7072
1857,2024-01-29,10280,2141,5,39365
1858,2024-12-03,10870,2180,4,28100
1859,2025-12-14,10290,2058,1,2304
1860,2024-12-26,10680,2165,5,46170
1861,2025-07-22,10047,2079,3,11622
1862,2025-01-26,10975,2061,3,16653
1863,2024-08-05,10715,2113,5,14980
1864,2025-07-27,10214,2121,4,7768
1865,2025-10-30,10758,2034,5,48300
1866,2024-07-20,10024,2070,2,15852
1867,2024-01-17,10321,2017,4,16732
1868,2024-11-17,10274,2020,5,37500
1869,2025-06-01,10556,2059,1,7204
1870,2025-07-23,10844,2069,4,11712
1871,2024-11-20,10313,2161,5,5180
1872,2025-02-15,10363,2102,1,5395
1873,2024-11-13,10668,2120,5,44765
1874,2025-11-11,11000,2145,2,18968
1875,2024-03-22,10380,2057,3,3621
1876,2025-04-18,10711,2083,5,14965
1877,2025-04-12,10919,2129,4,24192
1878,2025-02-28,10981,2013,5,9080
1879,2025-12-31,10674,2155,5,7740
1880,2025-11-19,10907,2198,5,47555
1881,2024-07-22,10470,2187,5,8395
1882,2025-08-05,10746,2006,4,20464
1883,2025-01-21,10675,2097,4,3140
1884,2024-04-07,10116,2094,5,32995
1885,2024-12-10,10605,2110,3,8724
1886,2024-07-26,10042,2151,5,44645
1887,2025-05-28,10796,2138,4,30008
1888,2025-09-27,10379,2051,2,11202
1889,2025-08-08,10722,2147,5,43930
1890,2024-06-14,10206,2051,5,28005
1891,2024-01-22,10466,2087,5,21095
1892,2024-06-02,10732,2068,5,42395
1893,2025-03-14,10280,2084,1,7313
1894,2024-10-21,10648,2042,5,24290
1895,2024-08-06,10618,2057,4,4828
1896,2025-10-30,10118,2196,4,7528
1897,2025-05-09,10237,2166,1,1345
1898,2024-08-17,10309,2062,5,14875
1899,2024-01-20,10456,2007,3,1527
1900,2025-07-06,10900,2112,5,16585
1901,2024-05-27,10475,2199,4,15168
1902,2024-04-17,10100,2178,2,13976
1903,2025-02-06,10261,2180,2,14050
1904,2025-08-18,10993,2026,3,5247
1905,2025-04-27,10305,2154,5,37725
1906,2025-01-01,10354,2019,1,3773
1907,2025-02-17,10286,2009,5,33975
1908,2024-11-04,10328,2061,3,16653
1909,2024-05-13,10103,2020,3,22500
1910,2025-12-19,10063,2106,3,12675
1911,2024-10-09,10687,2050,2,14528
1912,2024-03-13,10282,2081,5,3535
1913,2025-04-25,10441,2150,5,27085
1914,2024-12-17,10293,2141,1,7873
1915,2025-07-13,10738,2140,3,10434
1916,2024-11-21,10007,2010,3,15945
1917,2025-03-18,10639,2065,4,31588
1918,2024-04-09,10936,2158,4,13856
1919,2024-02-28,10092,2008,2,12504
1920,2025-05-22,10935,2149,5,49125
1921,2024-09-14,10190,2022,1,5510
1922,2025-02-16,10871,2018,1,7727
1923,2025-03-27,10476,2194,3,18513
1924,2024-03-05,10511,2176,1,6930
1925,2025-08-17,10462,2172,3,7152
1926,2024-06-02,10053,2009,5,33975
1927,2024-09-22,10754,2195,1,7428
1928,2024-03-19,10486,2054,3,17916
1929,2024-11-10,10644,2026,5,8745
1930,2025-10-23,10490,2094,5,32995
1931,2025-07-13,10978,2100,3,21147
1932,2024-09-04,10364,2026,3,5247
1933,2025-09-01,10112,2034,2,19320
1934,2025-02-17,10409,2008,5,31260
1935,2024-01-25,10007,2138,3,22506
1936,2024-10-10,10742,2048,5,8125
1937,2025-03-24,10668,2183,1,5675
1938,2024-10-27,10197,2107,4,20304
1939,2024-03-08,10835,2054,4,23888
1940,2024-01-07,10876,2168,3,10608
1941,2024-05-16,10735,2119,3,14718
1942,2024-06-12,10367,2143,5,32985
1943,2024-03-23,10250,2081,3,2121
1944,2025-10-11,10916,2146,5,23795
1945,2025-02-23,10595,2096,3,8604
1946,2024-03-13,10240,2102,5,26975
1947,2024-08-24,10380,2151,3,26787
1948,2024-02-15,10907,2062,2,5950
1949,2025-09-09,10872,2046,5,30995
1950,2024-09-18,10835,2087,2,8438
1951,2024-06-24,10471,2099,2,9074
1952,2024-06-14,10775,2039,2,11032
1953,2025-10-18,10919,2143,2,13194
1954,2025-01-04,10701,2053,1,572
1955,2024-02-23,10455,2192,4,37200
1956,2025-11-20,10366,2191,1,7407
1957,2025-02-22,10290,2080,3,29124
1958,2025-05-21,10874,2016,3,21522
1959,2024-12-06,10403,2104,4,6048
1960,2024-05-06,10058,2070,4,31704
1961,2025-02-12,10521,2194,4,24684
1962,2025-01-01,10304,2141,2,15746
1963,2024-09-27,10115,2108,1,6282
1964,2025-10-05,10210,2047,3,5223
1965,2025-08-27,10041,2009,1,6795
1966,2025-01-13,10816,2191,1,7407
1967,2024-03-13,10173,2034,1,9660
1968,2024-09-04,10234,2157,4,12116
1969,2024-02-12,10793,2165,4,36936
1970,2025-01-11,10884,2171,3,9657
1971,2024-02-10,10590,2086,3,10749
1972,2024-06-18,10620,2115,3,17397
1973,2024-07-30,10793,2064,1,4755
1974,2025-05-07,10403,2152,4,12120
1975,2025-11-10,10039,2199,2,7584
1976,2024-02-08,10119,2034,1,9660
1977,2025-01-03,10335,2176,5,34650
1978,2024-05-30,10336,2012,1,3725
1979,2024-04-20,10539,2151,4,35716
1980,2025-04-24,10616,2097,5,3925
1981,2025-03-11,10074,2121,1,1942
1982,2024-02-16,10191,2141,4,31492
1983,2025-07-28,10324,2087,4,16876
1984,2024-12-31,10147,2102,2,10790
1985,2024-03-09,10767,2096,1,2868
1986,2024-10-25,10284,2173,4,19396
1987,2024-10-22,10213,2114,3,19386
1988,2024-07-21,10635,2193,4,8552
1989,2024-03-01,10718,2047,2,3482
1990,2024-11-09,10929,2058,4,9216
1991,2024-06-09,10752,2133,1,3638
1992,2024-11-26,10394,2121,1,1942
1993,2025-06-11,10339,2118,5,18835
1994,2024-12-03,10798,2005,1,3597
1995,2025-08-28,10022,2188,5,47870
1996,2024-10-30,10771,2096,3,8604
1997,2025-05-17,10869,2021,2,1290
1998,2025-10-11,10105,2152,3,9090
1999,2024-12-03,10466,2128,5,46425
2000,2025-07-03,10459,2124,4,23740
2001,2025-09-30,10432,2146,4,19036
2002,2024-10-01,10770,2021,3,1935
2003,2024-06-12,10716,2054,4,23888
2004,2025-03-18,10822,2138,5,37510
2005,2024-11-14,10774,2152,2,6060
2006,2025-08-11,10619,2104,1,1512
2007,2025-05-18,10763,2111,5,4200
2008,2025-11-16,10936,2116,5,40370
2009,2025-01-21,10221,2188,1,9574
2010,2025-08-25,10379,2057,1,1207
2011,2025-11-21,10222,2128,2,18570
2012,2025-05-08,10258,2151,2,17858
2013,2025-05-04,10713,2150,2,10834
2014,2025-12-21,10367,2196,4,7528
2015,2024-03-13,10770,2162,5,39200
2016,2025-05-23,10349,2120,1,8953
2017,2025-01-24,10225,2070,5,39630
2018,2025-09-10,10714,2156,5,31360
2019,2024-10-21,10738,2095,2,18110
2020,2025-01-03,10236,2099,2,9074
2021,2025-11-24,10183,2167,5,31385
2022,2025-07-02,10712,2042,2,9716
2023,2025-10-10,10869,2151,4,35716
2024,2025-07-21,10758,2070,1,7926
2025,2024-07-05,10444,2002,5,9000
2026,2025-03-20,10865,2152,1,3030
2027,2025-07-23,10623,2145,4,37936
2028,2024-12-28,10006,2109,2,13514
2029,2024-05-02,10236,2065,3,23691
2030,2024-07-06,10127,2070,4,31704
2031,2025-11-10,10104,2069,3,8784
2032,2025-02-23,10749,2121,1,1942
2033,2025-09-17,10915,2109,5,33785
2034,2024-09-08,10480,2060,2,8426
2035,2025-09-10,10155,2178,4,27952
2036,2025-07-02,10257,2093,2,14540
2037,2024-11-30,10235,2012,3,11175
2038,2024-04-01,10500,2103,3,17340
2039,2025-06-13,10289,2175,5,35550
2040,2024-03-03,10510,2195,3,22284
2041,2025-10-23,10552,2112,5,16585
2042,2025-05-26,10800,2065,4,31588
